Time,Reward
0.0004107999848201871,4.32
0.0007587999862153083,4.12
0.0008668999944347888,1.76
0.0009830000053625554,1.76
0.0012827999889850616,1.1999999999999997
0.001358200010145083,1.8399999999999999
0.0016346999909728765,-9.68
0.0030684999946970493,-1.8000000000000025
0.0035798999888356775,3.7199999999999998
0.003818700002739206,4.4
0.003913799999281764,1.8399999999999999
0.0039898999966681,1.8399999999999999
0.004088899993803352,1.8
0.004574099992169067,3.6799999999999997
0.005285799998091534,-10.64
0.0053909999842289835,1.8
0.005518399993889034,1.72
0.005584800004726276,1.88
0.005650100007187575,1.88
0.00583750000805594,1.52
0.006157399999210611,4.2
0.006285199982812628,1.68
0.00639900000533089,1.72
0.00647759999264963,1.8399999999999999
0.006592099991394207,1.76
0.006916999991517514,4.24
0.0076502999872900546,3.84
0.007749299984425306,1.76
0.007899199990788475,1.68
0.008164600003510714,1.52
0.008637199993245304,0.7999999999999996
0.008721999998670071,1.8399999999999999
0.008862599992426112,1.68
0.009084199991775677,1.48
0.009310699999332428,1.44
0.009514500008663163,1.52
0.010008399985963479,3.92
0.01013720000628382,1.64
0.01051039999583736,1.1599999999999997
0.010711599985370412,1.44
0.011640099983196706,2.919999999999999
0.011810199997853488,4.56
0.011913399997865781,1.76
0.012002000003121793,1.8
0.013291999988723546,-1.5600000000000023
0.01355070000863634,1.44
0.013678699993761256,1.68
0.013877899997169152,1.44
0.014970399992307648,2.5999999999999988
0.015145599987590685,1.52
0.015413299988722429,1.2399999999999998
0.015624499996192753,1.6
0.015806299983523786,4.52
0.016397900006268173,3.4799999999999995
0.01796019999892451,1.3599999999999977
0.01831409998703748,3.9999999999999996
0.01876000000629574,0.9199999999999997
0.018848200008505955,1.8
0.01896580000175163,1.68
0.019126300001516938,1.56
0.01924739999230951,1.68
0.019313099997816607,1.8399999999999999
0.01972609999938868,4.04
0.019881099986378103,1.56
0.020125299983192235,1.2799999999999998
0.020240999991074204,1.68
0.02037969999946654,1.64
0.021146199986105785,3.2799999999999994
0.0212625999993179,4.68
0.021716499992180616,4.04
0.021839900000486523,4.64
0.021992599999066442,4.56
0.022150799981318414,1.56
0.022771099989768118,3.3599999999999994
0.02295320000848733,4.48
0.023107399989385158,1.6
0.023218499991344288,4.72
0.023513599997386336,4.12
0.02372520000790246,1.48
0.02388210000935942,1.64
0.024638500006403774,3.1599999999999993
0.025638499995693564,3.4399999999999995
0.026901799981715158,0.19999999999999907
0.02711779999663122,1.72
0.027403099986258894,1.6
0.027765899983933195,4.32
0.028044799983035773,1.68
0.02861139999004081,3.76
0.02913569999509491,3.6399999999999997
0.02927939998335205,1.64
0.029394399985903874,1.72
0.029545400000642985,1.64
0.030029599991394207,4.28
0.03020969999488443,1.64
0.0306943999894429,0.8799999999999997
0.030945699982112274,1.64
0.03100529999937862,1.88
0.031126699992455542,4.68
0.0315761000092607,0.6799999999999995
0.03201009999611415,-10.08
0.03231249999953434,4.16
0.032403399993199855,4.76
0.03263780000270344,4.28
0.032813900004839525,4.64
0.03314349998254329,1.0799999999999996
0.03334349999204278,4.4
0.033461099985288456,4.68
0.03375129998312332,4.24
0.03388020000420511,4.68
0.03399979998357594,1.68
0.0342215999844484,4.32
0.034379699995042756,1.6
0.034645300009287894,4.28
0.03479659999720752,4.64
0.03488239998114295,1.8399999999999999
0.03516179998405278,1.1599999999999997
0.03570639999816194,-10.4
0.035850999993272126,1.6
0.03616839999449439,4.2
0.03653489999123849,4.04
0.036903200001688674,3.96
0.036991900007706136,1.8399999999999999
0.0372874999884516,4.24
0.037412600009702146,4.68
0.037611300009302795,1.44
0.038224799995077774,3.1999999999999993
0.038426199986133724,4.4
0.0387048999837134,4.24
0.039337299996986985,3.2799999999999994
0.04017100000055507,-0.16000000000000103
0.041404299990972504,2.1599999999999984
0.041947699995944276,0.8399999999999996
0.04204319999553263,4.8
0.04254470000159927,3.96
0.04284779998124577,-9.639999999999999
0.04343879999942146,3.84
0.04382249998161569,3.92
0.043970200000330806,4.72
0.04426269998657517,4.16
0.04436390000046231,4.76
0.04466310000861995,4.16
0.04483900000923313,4.48
0.04563889998826198,3.88
0.04627749999053776,0.5999999999999994
0.04692530000465922,-9.44
0.04856979998294264,2.5199999999999987
0.04873479998786934,1.68
0.04954959999304265,3.88
0.0498129999905359,1.44
0.0500737999973353,4.44
0.05027800000971183,4.8
0.050658199994359165,3.92
0.05081630000495352,4.56
0.05145070000435226,3.5199999999999996
0.05169709998881444,4.32
0.051792199985357,4.8
0.05198819999350235,4.48
0.05223539998405613,4.32
0.05230789998313412,4.84
0.05251809998298995,4.4
0.05263349998858757,4.72
0.05279069999232888,1.56
0.053024399996502325,4.28
0.05347889999393374,3.7199999999999998
0.053628800000296906,4.6
0.05389360000845045,4.28
0.05400410000584088,1.68
0.05426820000866428,4.56
0.05468269999255426,0.9999999999999997
0.05478849998326041,1.72
0.055102899990743026,4.2
0.0554446000023745,4.04
0.05592949999845587,3.6799999999999997
0.056218799989437684,4.24
0.05635420000180602,4.6
0.056574099988210946,-9.6
0.05701180000323802,3.88
0.05730109999421984,1.1599999999999997
0.05777809998835437,3.6799999999999997
0.058691499987617135,3.3199999999999994
0.05937529998482205,4.12
0.05966539998189546,4.72
0.060367199999745935,4.16
0.06062400000519119,4.72
0.0607935999869369,1.72
0.06102999998256564,4.68
0.06165869999676943,3.6799999999999997
0.06181210000067949,4.64
0.06204550000256859,1.48
0.06220529999700375,4.68
0.06243769999127835,-9.52
0.0625653000024613,4.72
0.06279699999140576,4.56
0.06337079999502748,3.6799999999999997
0.06350459999521263,4.68
0.06386850000126287,3.9999999999999996
0.06399309998960234,4.68
0.06436910000047646,4.28
0.06466269999509677,4.36
0.06478310000966303,4.72
0.06553960000746883,-10.84
0.06571880000410601,4.56
0.06616660000872798,3.92
0.06658250000327826,3.8
0.06664800000726245,1.88
0.06677060000947677,4.68
0.06818699999712408,1.799999999999998
0.06857509998371825,3.88
0.06868840000242926,4.72
0.06879059999482706,4.76
0.06897779999417253,-9.52
0.06911149999359623,4.72
0.06934550000005402,4.36
0.06953919999068603,1.4
0.06976640000357293,4.44
0.07007290000910871,4.12
0.07028019998688251,4.44
0.07049320000805892,4.4
0.0709058000065852,3.84
0.07122789998538792,4.6
0.07134900000528432,4.68
0.0716997999988962,3.9999999999999996
0.07194369999342598,4.28
0.07221539999591187,4.28
0.07231630000751466,4.76
0.07244469999568537,4.68
0.07254449999891222,4.76
0.07268690000637434,1.64
0.07288389999303035,4.48
0.07304660000954755,4.56
0.07328869999037124,-9.52
0.07347410000511445,4.52
0.07356879999861121,4.76
0.0740386999968905,3.76
0.07425659999717027,-9.6
0.07450069999322295,1.3599999999999999
0.07480949998716824,4.44
0.07513899999321438,4.44
0.07548080000560731,4.4
0.07624809999833815,-11.0
0.076873699988937,-10.4
0.07709259999683127,4.44
0.07734590000472963,1.3199999999999998
0.07818650000263005,2.5999999999999988
0.07834730000467971,-9.36
0.07873780000954866,3.96
0.07896479999180883,4.36
0.07908840000163764,4.68
0.07944959998712875,3.96
0.07952669999212958,1.8
0.07990019998396747,3.96
0.08027119998587295,4.04
0.08042769998428412,-9.399999999999999
0.08135059999767691,-0.6800000000000015
0.08148960000835359,4.64
0.08170609999797307,4.48
0.082282799994573,-10.6
0.08268859999952838,3.88
0.08322810000390746,3.5599999999999996
0.08356989998719655,4.12
0.0837255000078585,4.64
0.08400279999477789,4.24
0.08424679999006912,4.32
0.08480839998810552,3.6399999999999997
0.08523840000270866,0.8799999999999997
0.08538299999781884,-9.36
0.08554810000350699,4.6
0.08579449998796917,4.4
0.08589839999331161,4.72
0.08608479998656549,4.48
0.08658040000591427,-9.879999999999999
0.08712149999337271,3.5199999999999996
0.08729450000100769,4.52
0.08759300000383519,4.16
0.0878798000048846,4.32
0.08796509998501278,1.8
0.08818620000965893,4.4
0.08830329999909736,4.72
0.08857239998178557,4.28
0.08914920000825077,3.84
0.08936769998399541,4.48
0.08952889998909086,4.68
0.08964140000171028,4.72
0.0897345999837853,4.8
0.08998889999929816,4.28
0.09038509998936206,3.96
0.09069479999016039,4.52
0.09081950000836514,4.8
0.09118960000341758,3.92
0.09137019998161122,4.8
0.0915720000048168,4.52
0.09183359998860396,-9.52
0.09241869999095798,-9.68
0.0930289999814704,3.92
0.09354780000285245,4.32
0.09416899998905137,4.12
0.09481720000621863,3.4399999999999995
0.09538129999418743,3.5999999999999996
0.09578289999626577,4.12
0.09630780000588857,3.6399999999999997
0.09675830000196584,4.08
0.09734989999560639,3.4799999999999995
0.09886860000551678,1.2399999999999975
0.09906509998836555,4.44
0.09915449999971315,1.8
0.09938460000557825,4.44
0.09972939998260699,4.32
0.10032860000501387,0.39999999999999925
0.10072809999110177,4.16
0.10107790000620298,3.9999999999999996
0.10197580000385642,2.919999999999999
0.10230500000761822,4.2
0.10267439999734052,-9.92
0.1031469999870751,3.84
0.10329359999741428,4.68
0.10447069999645464,2.1599999999999984
0.1051865000044927,3.2799999999999994
0.10542609999538399,1.3599999999999999
0.10549519999767654,1.8399999999999999
0.10574379999889061,4.4
0.10625519999302924,4.2
0.10648449999280274,4.4
0.1066700000083074,1.56
0.10677589999977499,4.8
0.10709569999016821,4.12
0.10734879999654368,4.24
0.10783719999017194,3.8
0.10807670000940561,4.52
0.10847669999930076,4.24
0.1090521999867633,3.6399999999999997
0.10966099999495782,3.4399999999999995
0.1101069999858737,4.08
0.11041580000892282,4.2
0.11057980000623502,4.56
0.11104580000392161,4.08
0.11132880000513978,4.24
0.11190580000402406,3.5999999999999996
0.1120793999871239,4.56
0.11221910000313073,-9.319999999999999
0.11233959998935461,4.68
0.11270569998305291,4.04
0.11287929999525659,4.64
0.11352729998179711,3.4399999999999995
0.11363669999991544,1.72
0.11401389999082312,1.1199999999999997
0.11416470000403933,4.6
0.11425310000777245,4.8
0.11461590000544675,3.96
0.11496269999770448,4.16
0.11530589999165386,4.12
0.11548989999573678,4.56
0.11566589999711141,-9.479999999999999
0.11615260000689887,3.88
0.11628149999887682,4.64
