0.0004177000082563609,1.3599999999999999
0.04100470000412315,0.9255999999999999
0.08196800001314841,1.4183177570093457
0.12225069999112748,1.5071052631578954
0.16319799999473616,1.629825436408978
0.20329480001237243,1.6802448979591844
0.2433372999948915,1.7899824868651495
0.28346629999578,1.9038310708898947
0.3236386000062339,1.8596556291390747
0.3639917999971658,1.8875000000000004
0.40425729998969473,1.8513661202185792
0.44484169999486767,1.8516831683168313
0.48491009999997914,1.9094244604316537
0.525079100014409,1.9415867768595043
0.5652847999881487,1.933844973138909
0.6060793999931775,1.9455563531945421
0.6464791999896988,1.947989276139409
0.6866631000011694,1.9464065449968517
0.7267452999949455,1.9833134684147782
0.7668839000107255,2.1254876033057823
0.8068861000065226,2.3300300300300365
0.8469618000090122,2.500414937759349
0.8870992999873124,2.607779690189349
0.92719550000038,2.7283125251711944
0.9673307999910321,2.817781143506285
1.0074022999906447,2.8960457633178858
