Time,Reward
0.0004227000172249973,1.3199999999999998
0.0005418000218924135,1.8
0.0006995000003371388,4.68
0.0016232000198215246,2.999999999999999
0.0017688999942038208,1.72
0.0018980000168085098,1.76
0.0027762000099755824,3.2399999999999993
0.0031461000035051256,1.1599999999999997
0.004351300012785941,2.4399999999999986
0.00455750001128763,4.68
0.0048716000164859,4.4
0.005927300022449344,2.799999999999999
0.0061144000210333616,1.64
0.0065642000117804855,4.08
0.006893700017826632,1.3599999999999999
0.007233500014990568,4.28
0.007972999999765307,0.5599999999999994
0.008807500009424984,0.9199999999999997
0.008945000008679926,1.76
0.009063500008778647,1.8
0.009486299997661263,1.2799999999999998
0.010456200019689277,3.039999999999999
0.010598699998809025,4.72
0.011007299995981157,1.1999999999999997
0.011226300004636869,4.48
0.011965900019276887,0.39999999999999925
0.012551299994811416,-10.2
0.012717000005068257,1.68
0.013575499993748963,0.5599999999999994
0.013846800022292882,1.48
0.014010700018843636,1.72
0.014426600013393909,1.1199999999999997
0.014829899999313056,4.2
0.01560129999415949,3.5599999999999996
0.01597190002212301,1.2399999999999998
0.016128200019011274,1.76
0.01627110000117682,1.76
0.016416600003140047,1.76
0.01726660001440905,-10.44
0.017918800003826618,0.7199999999999995
0.018314900022232905,1.2799999999999998
0.018916200002422556,3.92
0.01942660001805052,3.96
0.019999700016342103,3.8
0.020237000018823892,4.48
0.020559299999149516,4.32
0.021151699998881668,0.6799999999999995
0.02125499999965541,1.8
0.022084099997300655,0.3599999999999992
0.022937800007639453,3.2399999999999993
0.024265400017611682,-0.8400000000000016
0.025378799997270107,-0.4800000000000013
0.025476800015894696,1.88
0.02582559999427758,4.36
0.026109600003110245,1.3599999999999999
0.026317400013795123,1.56
0.02640230001998134,1.88
0.026776600017910823,1.2799999999999998
0.02716800000052899,4.2
0.027611700003035367,1.1599999999999997
0.028478199994424358,3.119999999999999
0.029551500017987564,-0.4400000000000013
0.029964400018798187,4.12
0.030474500003037974,3.9999999999999996
0.031115499994484708,0.5599999999999994
0.0314792999997735,4.36
0.031784299993887544,4.44
0.032068600005004555,1.44
0.03217730001779273,1.8399999999999999
0.0325719999964349,4.2
0.03320880001410842,0.7199999999999995
0.033393100020475686,1.64
0.03456420000293292,2.5599999999999987
0.03482200001599267,1.56
0.03512119999504648,1.44
0.03537600001436658,1.48
0.035598000016761944,1.6
0.03581910001230426,1.56
0.03631240001413971,3.9999999999999996
0.03681809999397956,0.9599999999999997
0.037365399999544024,0.7599999999999996
0.037766900000860915,1.2399999999999998
0.03834359999746084,0.7599999999999996
0.03870880001340993,1.3199999999999998
0.03913670001202263,4.12
0.03988960001152009,0.8399999999999996
0.04069819999858737,0.5199999999999994
0.04103180000674911,4.32
0.041262000013375655,-9.44
0.04170100000919774,1.1599999999999997
0.041992500016931444,1.4
0.04222760000266135,1.52
0.04263420001370832,4.2
0.042779100011102855,1.8
0.04317670001182705,4.24
0.04386269999668002,0.6799999999999995
0.04523770001833327,-0.9200000000000017
0.045768800016958266,0.9599999999999997
0.04612410001573153,4.36
0.04633100001956336,1.64
0.046807600010652095,1.1199999999999997
0.047351300017908216,0.8799999999999997
0.047622300015063956,1.48
0.048210700013441965,0.7199999999999995
0.0491829999955371,2.959999999999999
0.04933120001805946,1.68
0.049677300004987046,1.2799999999999998
0.04988830001093447,1.6
0.05005620000883937,4.68
0.050332200014963746,-9.52
0.05093950001173653,3.7199999999999998
0.05130930000450462,4.28
0.051828800002112985,4.12
0.05236329999752343,0.9999999999999997
0.05308589999913238,0.5599999999999994
0.05407400001422502,-0.120000000000001
0.05518880000454374,3.039999999999999
0.055351799994241446,4.68
0.05577989999437705,4.2
0.0561396999983117,1.1599999999999997
0.056405300012556836,-9.52
0.056532700022216886,4.8
0.057119800010696054,0.7999999999999996
0.05854110000655055,-0.7200000000000015
0.05879450001521036,1.52
0.05912350001744926,1.3199999999999998
0.05999470001552254,0.39999999999999925
0.06018240001867525,1.64
0.060441500012530014,1.48
0.06066160000045784,4.6
0.06082420001621358,4.68
0.06101370000396855,4.6
0.06128460000036284,4.44
0.061838399997213855,3.84
0.06197420001262799,-9.239999999999998
0.06215060001704842,4.64
0.06226550001883879,1.8
0.062388100021053106,4.8
0.06246740001370199,1.92
0.06272850002278574,4.44
0.06287850000080653,1.72
0.06330070001422428,4.12
0.06373690001782961,4.24
0.0639802000077907,1.52
0.0642789000121411,1.4
0.06500860000960529,0.4399999999999993
0.06560940001509152,3.6399999999999997
0.06632110002101399,3.5199999999999996
0.06649789999937639,1.68
0.06687460001558065,1.1999999999999997
0.06698560001677833,1.8399999999999999
0.0671761000121478,1.64
0.06739260000176728,1.6
0.06748480000533164,4.84
0.06803369999397546,3.9999999999999996
0.06860630001756363,-10.12
0.06900519999908283,4.16
0.06953290000092238,3.9999999999999996
0.0703432000009343,3.84
0.07091030001174659,0.7999999999999996
0.07122179999714717,-9.68
0.07157110000844114,4.2
0.07176370001980104,4.56
0.07191490000695921,4.72
0.07214140001451597,1.52
0.07248980001895688,4.32
0.07272340002236888,4.68
0.0729746000142768,4.44
0.07341490001999773,0.9999999999999997
0.07379550000769086,1.3199999999999998
0.07415660002152435,4.32
0.07443430001148954,1.44
0.07498299999861047,3.88
0.07573340000817552,3.4799999999999995
0.07602750000660308,1.4
0.07730960001936182,2.5199999999999987
0.07748560002073646,1.72
0.07805030001327395,3.8
0.07815489999484271,1.8399999999999999
0.0785223999992013,4.28
0.07867849999456666,1.76
0.07877469999948516,1.88
0.07916340001975186,-9.639999999999999
0.07935430001816712,1.64
0.08289030002197251,-4.840000000000005
0.08393220001016743,-0.16000000000000103
0.0848419000103604,0.27999999999999914
0.08554329999606125,0.7999999999999996
0.08585830000811256,4.32
0.08606299999519251,4.6
0.08712690000538714,2.839999999999999
0.08724180000717752,4.8
0.08748640000703745,4.48
0.08812560001388192,3.5999999999999996
0.08892199999536388,3.3999999999999995
0.08922520000487566,4.44
0.09085460001369938,1.5999999999999979
0.09225300000980496,-11.920000000000002
0.09322599999723025,-0.120000000000001
0.0933831000002101,1.68
0.0938738000113517,0.9599999999999997
0.09500370000023395,2.759999999999999
0.0961828000145033,2.5199999999999987
0.09645670000463724,1.48
0.09689380001509562,1.0799999999999996
0.09738640001160093,3.92
0.09788420001859777,0.8799999999999997
0.09864440001547337,0.2399999999999991
0.0996123000222724,-0.20000000000000107
0.10112520001712255,-0.8400000000000016
0.10168510000221431,0.8799999999999997
0.1017901000159327,1.8
0.10200189999886788,1.56
0.10210350001580082,1.8
0.10228610000922345,1.64
0.10292140001547523,0.4799999999999993
0.10342790000140667,3.76
0.103995900019072,0.7199999999999995
0.10408960000495426,1.8399999999999999
0.1050503000151366,3.1999999999999993
0.10514770000008866,1.8399999999999999
0.10539720000815578,4.52
0.10596750001423061,3.84
0.10692610000842251,3.1599999999999993
0.10760440002195537,3.5599999999999996
0.10812350001651794,-10.0
0.10837699999683537,4.52
0.10891300000366755,4.04
0.10925950002274476,4.28
0.10963780002202839,4.24
