Time,Reward
0.0003905999765265733,4.44
0.0008419999794568866,1.0799999999999996
0.0022425999923143536,1.8799999999999981
0.002740599971730262,0.9199999999999997
0.0029559999820776284,4.56
0.0031803999736439437,4.52
0.003399199980776757,4.52
0.003579199983505532,-9.36
0.0037678999942727387,1.6
0.005596099974354729,-2.160000000000003
0.00645539999823086,-0.08000000000000096
0.00669679997372441,1.52
0.007119899993995205,0.9599999999999997
0.007730399986030534,0.5199999999999994
0.008290799974929541,0.5999999999999994
0.010479699994903058,-0.08000000000000362
0.010582299990346655,1.8
0.011735199979739264,-0.5600000000000014
0.011929599975701421,1.52
0.012089999974705279,1.64
0.01221279997844249,1.76
0.012376200000289828,1.64
0.012547999998787418,1.56
0.012766299973009154,4.56
0.013087999977869913,1.3199999999999998
0.015035099990200251,-2.7600000000000033
0.015419299976201728,1.1199999999999997
0.015815099992323667,4.12
0.01602369997999631,1.52
0.01614519997383468,1.8
0.01646779998554848,4.24
0.016641899972455576,1.64
0.01684309999109246,1.56
0.0171851999766659,1.1599999999999997
0.017311499977950007,1.72
0.01749599998584017,1.6
0.018036499997833744,0.8399999999999996
0.0181346999888774,1.8399999999999999
0.01846219997969456,1.2799999999999998
0.018680599983781576,1.52
0.018812899972544983,1.72
0.01931249999324791,3.92
0.019572399993194267,1.4
0.02006669997354038,3.96
0.020539199991617352,0.8799999999999997
0.02094219997525215,1.1599999999999997
0.02105479998863302,1.8
0.021125499974004924,1.88
0.021548899996560067,4.12
0.021670399990398437,1.8
0.02194539998890832,1.4
0.022418899985495955,0.8799999999999997
0.02271019999170676,-9.6
0.022803799976827577,1.88
0.02362559997709468,3.119999999999999
0.024099199974443763,-9.92
0.024260299978777766,1.6
0.0246257999970112,1.0799999999999996
0.025318399973912165,0.7999999999999996
0.025922499975422397,1.1999999999999997
0.02721529998234473,-1.1200000000000019
0.02751929999794811,1.2799999999999998
0.028005499974824488,0.9999999999999997
0.028391499974532053,0.9999999999999997
0.028712799976347014,1.2799999999999998
0.02932989998953417,0.5599999999999994
0.029779699980281293,0.9999999999999997
0.030174899991834536,4.12
0.030304099986096844,1.76
0.030489299999317154,1.56
0.03079829999478534,1.3599999999999999
0.031277499976567924,1.0399999999999996
0.03164449997711927,1.1599999999999997
0.03184279997367412,4.64
0.0320066999993287,1.68
0.03244599999743514,1.0399999999999996
0.033628499979386106,2.2799999999999985
0.03409039997495711,3.96
0.03421609997167252,1.76
0.03443499997956678,1.52
0.034578499995404854,1.72
0.03541769998264499,3.2799999999999994
0.035573899978771806,4.68
0.03570679997210391,1.76
0.035853999987011775,1.68
0.03602329999557696,1.68
0.03621189997647889,1.64
0.03647599997930229,1.44
0.036900199978845194,0.9999999999999997
0.037172599986661226,1.44
0.03733969997847453,1.64
0.03804449999006465,0.6799999999999995
0.038466299971332774,1.1199999999999997
0.03884319998905994,1.1999999999999997
0.03905369999120012,1.52
0.03963549999753013,3.5999999999999996
0.040304599999217317,3.76
0.040432099980534986,4.76
